Order	Family	Subfamily	Genus	Virus name (s)	Virus GENBANK accession	Baltimore Group	Virus sequence complete	Genetic code table	Taxonomic grouping
Mononegavirales	Rhabdoviridae	Deltarhabdovirinae	Betaricinrhavirus	blacklegged tick rhabdovirus 1	MF360790	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae	Deltarhabdovirinae	Betaricinrhavirus	Tongren rhabd tick virus 1	ON746523	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae	Deltarhabdovirinae	Betaricinrhavirus	Yanbian rhabd tick virus 3	ON746524	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae	Deltarhabdovirinae	Gammahymrhavirus	Apis rhabdovirus 5	MZ822106	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae	Deltarhabdovirinae	Gammahymrhavirus	Diachasminorpha longicaudata rhabdovirus	KP735609	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae	Deltarhabdovirinae	Gammahymrhavirus	Apis rhabdovirus 4	MZ822105	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae	Deltarhabdovirinae	Gammaricinrhavirus	Fuyun tick rhabdovirus	OP313012	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae	Deltarhabdovirinae	Gammaricinrhavirus	Tacheng tick virus 7	KM817642	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae	Deltarhabdovirinae	Primrhavirus	Atrato rhabdo-like virus 3	MN661034	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae	Deltarhabdovirinae	Primrhavirus	San Gabriel mononegavirus	BK059423	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae	Deltarhabdovirinae	Primrhavirus	Primus virus	MN567480	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae	Deltarhabdovirinae	Primrhavirus	Xiangyun mono-chu-like virus 4	OL700129	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae	Deltarhabdovirinae	Stangrhavirus	Elisy virus	MW434768	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae	Deltarhabdovirinae	Stangrhavirus	Guadeloupe Culex rhabdovirus	MN013386	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae	Deltarhabdovirinae	Stangrhavirus	Stang virus	MW434775	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae	Deltarhabdovirinae	Stangrhavirus	Wuhan mosquito virus 9	OL700091	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae	Deltarhabdovirinae	Stangrhavirus	Xiangyun mono-chu-like virus 11	OL700136	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae	Gammarhabdovirinae	Margarhavirus	chemarfal virus 1	OQ368744	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae	Gammarhabdovirinae	Novirhabdovirus	carpione rhabdovirus	LC630942	V	Complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae	Gammarhabdovirinae	Novirhabdovirus	hirame rhabdovirus	AF104985	V	Complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae	Gammarhabdovirinae	Novirhabdovirus	viral hemorrhagic septicemia virus	Y18263	V	Complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae	Gammarhabdovirinae	Novirhabdovirus	infectious hematopoietic necrosis virus	L40883	V	Complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae	Gammarhabdovirinae	Novirhabdovirus	snakehead rhabdovirus	AF147498	V	Complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Alphaplatrhavirus	Wenling dimarhabdovirus 8	MG600017	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Alphaplatrhavirus	Wufeng shrew rhabdovirus 8	OQ715683	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Alphaplatrhavirus	Dicrocoilium rhabdo-like virus 2	OP627658	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Alphaplatrhavirus	Wufeng shrew rhabdovirus 9	OQ715680	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Alphaplatrhavirus	Jingmen bat rhabdovirus 1	OQ715681	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Alphaplatrhavirus	Wenzhou bat rhabdovirus 3	OQ715675	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Alphaplatrhavirus	rhabdovirus sp. HLGXC14/3	OR868933	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Alphaplatrhavirus	Microrhabdovirus 1	BK059723	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Alphaplatrhavirus	Tritaenorhabdovirus 1	BK059681	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Alphaplatrhavirus	Metorhabdovirus 2	BK059676	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Alphaplatrhavirus	Sphaeridiorhabdovirus 1	BK059662	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Alphaplatrhavirus	Jingmen bat rhabdovirus 2	OQ715691	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Alphaplatrhavirus	Wufeng shrew rhabdovirus 7	OQ715674	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Alphaplatrhavirus	Schistocephalus solidus rhabdovirus	MN803433	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Alphaplatrhavirus	Schistorhabdovirus 1	BK059758	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Alphaplatrhavirus	fox fecal rhabdovirus	KF823814	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Alphaplatrhavirus	Wenzhou bat rhabdovirus 1	OQ715676	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Alphaplatrhavirus	Wufeng shrew rhabdovirus 5	OQ715673	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Betaplatrhavirus	bat-associated rhabdovirus 2	OR951388	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Betaplatrhavirus	rhabdovirus sp. HAGXC131516/2	OR869044	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Betaplatrhavirus	Beihai dimarhabdovirus 1	MG600012	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Betaplatrhavirus	Fujian dimarhabdovirus	MG600015	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Betaplatrhavirus	Eptesicus fuscus rhabdovirus	MT732687	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Betaplatrhavirus	himastelon rhabdovirus	OR553881	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Betaplatrhavirus	triaenorhabdovirus 2	BK059680	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Betaplatrhavirus	bat-associated rhabdovirus 1	OR951391	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Betaplatrhavirus	sphaeridiorhabdovirus 3	BK059664	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Betaplatrhavirus	psilorhabdovirus 1	BK059745	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Betaplatrhavirus	bat-associated rhabdovirus 3	OR951389	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Betaplatrhavirus	psilorhabdovirus 2	BK059746	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Betaplatrhavirus	sphaeridiorhabdovirus 2	BK059663	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Betaplatrhavirus	Wenling dimarhabdovirus 1	MG600014	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Gammaplatrhavirus	Beihai barnacle virus 7	KX884411	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Gammaplatrhavirus	Dicrocoilium rhabdo-like virus 1	OP548620	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Gammaplatrhavirus	barnaclevirus sp.	OR871063	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Gammaplatrhavirus	metorhabdovirus 1	BK059675	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Gammaplatrhavirus	clonorhabdovirus 1	BK059698	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Rhabdoviridae		Gammaplatrhavirus	Wenzhou bat rhabdovirus 2	OQ715697	V	Coding-complete genome	1	Rhabdoviridae
Mononegavirales	Sunviridae		Sunshinevirus	Sunshine Coast virus	JN192445	V	Coding-complete genome	1	Sunviridae
Mononegavirales	Xinmoviridae		Alasvirus	Húběi diptera virus 11	KX884430	V	Coding-complete genome	1	Xinmoviridae
Mononegavirales	Xinmoviridae		Anphevirus	Xīnchéng mosquito virus	KM817661	V	Coding-complete genome	1	Xinmoviridae
Mononegavirales	Xinmoviridae		Corulvirus	Hangzhou zicrona caerulea xinmovirus 1	MZ209710	V	Coding-complete genome	1	Xinmoviridae
Mononegavirales	Xinmoviridae		Culivirus	Serbia mononega-like virus 1	MT822181	V	Coding-complete genome	1	Xinmoviridae
Mononegavirales	Xinmoviridae		Culivirus	Aedes albopictus anphevirus	MW147277	V	Coding-complete genome	1	Xinmoviridae
Mononegavirales	Xinmoviridae		Dorsavirus	Bactrocera dorsalis borna-like virus	MN745081	V	Coding-complete genome	1	Xinmoviridae
Mononegavirales	Xinmoviridae		Doupovirus	Culex mononega-like virus 2	MF176268	V	Coding-complete genome	1	Xinmoviridae
Mononegavirales	Xinmoviridae		Draselvirus	Húběi rhabdo-like virus 7	KX884428	V	Coding-complete genome	1	Xinmoviridae
Mononegavirales	Xinmoviridae		Drunivirus	Drosophila unispina virus 1	KR822819	V	Coding-complete genome	1	Xinmoviridae
Mononegavirales	Xinmoviridae		Gambievirus	Bolahun virus	KX148552	V	Coding-complete genome	1	Xinmoviridae
Mononegavirales	Xinmoviridae		Gambievirus	Gambie virus	KX148553	V	Coding-complete genome	1	Xinmoviridae
Mononegavirales	Xinmoviridae		Gordisvirus	Gordis virus	MW435019	V	Coding-complete genome	1	Xinmoviridae
Mononegavirales	Xinmoviridae		Gudgevirus	Gudgenby calliphora mononega-like virus	MT129693	V	Coding-complete genome	1	Xinmoviridae
Mononegavirales	Xinmoviridae		Gylbovirus	Aedes anphevirus	MH037149	V	Coding-complete genome	1	Xinmoviridae
Mononegavirales	Xinmoviridae		Hoptevirus	Húběi orthoptera virus 5	KX884463	V	Coding-complete genome	1	Xinmoviridae
Mononegavirales	Xinmoviridae		Hyatvirus	Medvezhye haematopota xinmo-like virus	OR724669	V	Coding-complete genome	1	Xinmoviridae
Mononegavirales	Xinmoviridae		Laumovirus	Fushun monolepta lauta xinmovirus 2	MZ210031	V	Coding-complete genome	1	Xinmoviridae
Mononegavirales	Xinmoviridae		Madalivirus	Anopheles marajoara virus	MH822965	V	Coding-complete genome	1	Xinmoviridae
Mononegavirales	Xinmoviridae		Madalivirus	Anopheles darlingi virus	MH822964	V	Coding-complete genome	1	Xinmoviridae
Mononegavirales	Xinmoviridae		Molauvirus	Fushun monolepta lauta xinmovirus 1	MZ210030	V	Partial genome (non-compliant)	1	Xinmoviridae
Mononegavirales	Xinmoviridae		Nurnegvirus	Sanya ischnura senegalensis xinmovirus 1	MZ209914	V	Coding-complete genome	1	Xinmoviridae
Mononegavirales	Xinmoviridae		Omyavirus	forcipomyiae 1 virus	BK063245	V	Coding-complete genome	1	Xinmoviridae
Mononegavirales	Xinmoviridae		Opavirus	Soldier fly-associated anphevirus	PP410010	V	Coding-complete genome	1	Xinmoviridae
Mononegavirales	Xinmoviridae		Pelmivirus	hymenopteran anphe-related virus OKIAV71	MW288226	V	Coding-complete genome	1	Xinmoviridae
Mononegavirales	Xinmoviridae		Puclevirus	Hangzhou cletus punctiger xinmovirus 1	MZ209673	V	Coding-complete genome	1	Xinmoviridae
Mononegavirales	Xinmoviridae		Tecephavirus	bat faecal associated anphe-like virus 1	ON872562	V	Coding-complete genome	1	Xinmoviridae
Mononegavirales	Xinmoviridae		Triniovirus	Culex tritaeniorhynchus anphevirus	LC514055	V	Coding-complete genome	1	Xinmoviridae
Mononegavirales	Xinmoviridae		Trocevirus	Bactrocera dorsalis xinmovirus 2	HG994135	V	Coding-complete genome	1	Xinmoviridae
Mononegavirales	Xinmoviridae		Ulegvirus	odonatan anphe-related virus OKIAV59	MT153376	V	Coding-complete genome	1	Xinmoviridae
Mononegavirales	Xinmoviridae		Yahinvirus	Guiyang xinmovirus 1	MZ209642	V	Coding-complete genome	1	Xinmoviridae
Goujianvirales	Yueviridae		Yuyuevirus	Běihǎi sesarmid crab virus 3	S1: KX884032	V	Coding-complete genome	1	Yueviridae
Goujianvirales	Yueviridae		Yuyuevirus	Shāhé yuevirus-like virus 1	S1: KX884034	V	Coding-complete genome	1	Yueviridae
Elliovirales	Phasmaviridae		Jonvirus	Mikado virus	MZ202272		Coding-complete genome	1	Phasmaviridae
Elliovirales	Phasmaviridae		Jonvirus	Spilikins virus	MZ202269		Coding-complete genome	1	Phasmaviridae
Elliovirales	Phasmaviridae		Orthophasmavirus	Drosophila North Esk phasmavirus	OR605709		Coding-complete genome	1	Phasmaviridae
Elliovirales	Phasmaviridae		Orthophasmavirus	Anopheles stephensi orthophasmavirus	LC775043		Coding-complete genome	1	Phasmaviridae
Elliovirales	Tospoviridae		Orthotospovirus	lisianthus necrotic ringspot virus	MF469045		Complete genome	1	Tospoviridae
Elliovirales	Tospoviridae		Orthotospovirus	Fatsia japonica ringspot-associated virus	LC626335		Complete genome	1	Tospoviridae
Elliovirales	Tulasviridae		Orthotulasvirus	Tulasnella bunyavirales-like virus 1	MN793997		Complete genome	1	Tulasviridae
Elliovirales	Tulasviridae		Paratulasvirus	Agrocybe praecox tulasvirus 1	LC746218		Coding-complete genome	1	Tulasviridae
Hareavirales	Arenaviridae		Mammarenavirus	Mafiga virus	L1: ON381478		Complete genome	1	Arenaviridae
Hareavirales	Discoviridae		Orthodiscovirus	Coniothyrium diplodiella negative-stranded RNA virus 1	MK584854	V	Coding-complete genome	1	Discoviridae
Hareavirales	Discoviridae		Orthodiscovirus	Plasmopara viticola lesion associated mycobunyavirales-like virus 9	MN585282	V	Coding-complete genome	1	Discoviridae
Hareavirales	Discoviridae		Orthodiscovirus	Plasmopara viticola lesion associated mycobunyavirales-like virus 8	MN585278	V	Coding-complete genome	1	Discoviridae
Hareavirales	Discoviridae		Orthodiscovirus	Plasmopara viticola lesion associated mycobunyavirales-like virus 4	MN548097	V	Coding-complete genome	1	Discoviridae
Hareavirales	Discoviridae		Orthodiscovirus	Penicillium discovirus	MF142458	V	Coding-complete genome	1	Discoviridae
Hareavirales	Discoviridae		Orthodiscovirus	Penicillium roseopurpureum negative ssRNA virus 1	MG887749	V	Coding-complete genome	1	Discoviridae
Hareavirales	Phenuiviridae		Horwuvirus	Wǔhàn horsefly virus	S1: KM817690	V	Coding-complete genome	1	Phenuiviridae
Articulavirales	Orthomyxoviridae		Quaranjavirus	Araguari virus	KX670389	V	Complete genome	1	Orthomyxoviridae
Articulavirales	Orthomyxoviridae		Quaranjavirus	Johnston Atoll virus	FJ861697	V	Partial genome (non-compliant)	1	Orthomyxoviridae
Articulavirales	Orthomyxoviridae		Quaranjavirus	Tyulek (Tjuloc) virus	JQ928941	V	Complete genome	1	Orthomyxoviridae
Articulavirales	Orthomyxoviridae		Sardinovirus	pilchard orthomyxovirus	MN241407	V	Complete genome	1	Orthomyxoviridae
Articulavirales	Orthomyxoviridae		Thogotovirus	Bourbon virus	MH880287	V	Complete genome	1	Orthomyxoviridae
Articulavirales	Orthomyxoviridae		Thogotovirus	Jos virus	HM627170	V	Coding-complete genome	1	Orthomyxoviridae
Articulavirales	Orthomyxoviridae		Thogotovirus	Sinu virus	KX949586	V	Complete genome	1	Orthomyxoviridae
Articulavirales	Orthomyxoviridae		Thogotovirus	Thailand tick thogotovirus	MN095539	V	Coding-complete genome	1	Orthomyxoviridae
Articulavirales	Orthomyxoviridae		Thogotovirus	Upolu virus	KC506156	V	Complete genome	1	Orthomyxoviridae
Durnavirales	Amalgaviridae		Amalgavirus	Allium cepa amalgavirus 1	BK010347	III	Coding-complete genome	1	Amalgaviridae
Durnavirales	Amalgaviridae		Amalgavirus	Allium cepa amalgavirus 2	BK010348	III	Coding-complete genome	1	Amalgaviridae
Durnavirales	Amalgaviridae		Amalgavirus	southern tomato virus	EF442780	III	Complete genome	1	Amalgaviridae
Durnavirales	Amalgaviridae		Amalgavirus	Zoostera marina amalgavirus 2	KY783317	III	Coding-complete genome	1	Amalgaviridae
Durnavirales	Amalgaviridae		Amalgavirus	rhododendron virus A	HQ128706	III	Complete genome	1	Amalgaviridae
Durnavirales	Amalgaviridae		Amalgavirus	spinach amalgavirus 1	KY695011	III	Coding-complete genome	1	Amalgaviridae
Durnavirales	Amalgaviridae		Amalgavirus	blueberry latent virus	HM029246	III	Complete genome	1	Amalgaviridae
Durnavirales	Amalgaviridae		Amalgavirus	vicia cryptic virus M	EU371896	III	Partial genome (non-compliant)	1	Amalgaviridae
Durnavirales	Amalgaviridae		Amalgavirus	Zoostera marina amalgavirus 1	KY783316	III	Coding-complete genome	1	Amalgaviridae
Durnavirales	Amalgaviridae		Unirnavirus	Alternaria dianthicola dsRNA virus 1	MT241326	III	Complete genome	1	Amalgaviridae
Durnavirales	Amalgaviridae		Unirnavirus	Alternaria longipes non-segmented mycovirus 1	KJ817371	III	Complete genome	1	Amalgaviridae
Durnavirales	Amalgaviridae		Unirnavirus	Aspergillus lentulus non-segmented dsRNA virus 1	LC553704	III	Complete genome	1	Amalgaviridae
Durnavirales	Amalgaviridae		Unirnavirus	Beauveria bassiana non-segmented RNA virus 1	LN610699	III	Complete genome	1	Amalgaviridae
Durnavirales	Amalgaviridae		Unirnavirus	Colletotrichum gloeosporioides RNA virus 1	ON887156	III	Coding-complete genome	1	Amalgaviridae
Durnavirales	Amalgaviridae		Unirnavirus	Colletotrichum higginsianum non-segmented dsRNA virus 1	KM923925	III	Complete genome	1	Amalgaviridae
Durnavirales	Amalgaviridae		Unirnavirus	Combu double-strand RNA mycovirus 1	MH990637	III	Coding-complete genome	1	Amalgaviridae
Durnavirales	Amalgaviridae		Unirnavirus	Fusarium culmorum virus 1	MN187541	III	Coding-complete genome	1	Amalgaviridae
Durnavirales	Amalgaviridae		Unirnavirus	Penicillium janczewskii Beauveria bassiana-like virus 1	KT601106	III	Coding-complete genome	1	Amalgaviridae
Durnavirales	Amalgaviridae		Unirnavirus	Ustilaginoidea virens unassigned RNA virus HNND 1	KR106133	III	Complete genome	1	Amalgaviridae
Durnavirales	Amalgaviridae		Unirnavirus	Penicillium citrinum non-segmented RNA virus 1	OP103962	III	Complete genome	1	Amalgaviridae
Durnavirales	Amalgaviridae		Unirnavirus	Ustilaginoidea virens RNA virus M-A	ON791647	III	Coding-complete genome	1	Amalgaviridae
Durnavirales	Amalgaviridae		Unirnavirus	Trichoderma harzianum mycovirus 1	MH155602	III	Complete genome	1	Amalgaviridae
Durnavirales	Amalgaviridae		Zybavirus	Zygosaccharomyces bailii virus Z	KU200450	III	Complete genome	1	Amalgaviridae
Durnavirales	Curvulaviridae		Orthocurvulavirus	Heterobasidion RNA virus 6	HQ189459	III	Complete genome	1	Curvulaviridae
Durnavirales	Curvulaviridae		Orthocurvulavirus	Rhizoctonia solani dsRNA virus 1	JX976612	III	Complete genome	1	Curvulaviridae
Durnavirales	Curvulaviridae		Orthocurvulavirus	Lactarius rufus RNA virus 1	MT130415	III	Complete genome	1	Curvulaviridae
Durnavirales	Curvulaviridae		Orthocurvulavirus	Sclerotium hydrophilum virus 1	KU886558	III	Complete genome	1	Curvulaviridae
Durnavirales	Curvulaviridae		Orthocurvulavirus	Lactarius tabidus RNA virus 1	KT733084	III	Complete genome	1	Curvulaviridae
Durnavirales	Curvulaviridae		Orthocurvulavirus	Trichoderma harzianum bipartite mycovirus 1	MH536648	III	Complete genome	1	Curvulaviridae
Xenadelphovirales	Polymycoviridae		Multimycovirus	Magnaporthe oryzae polymycovirus 2	MW752168	III	Complete genome	1	Polymycoviridae
Nidovirales	Arteriviridae	Crocarterivirinae	Muarterivirus	Olivier's shrew virus 1	MF324848	IV	Complete genome	1	Arteriviridae
Nidovirales	Arteriviridae	Equarterivirinae	Alphaarterivirus	equine arteritis virus	X53459	IV	Complete genome	1	Arteriviridae
Nidovirales	Arteriviridae	Heroarterivirinae	Lambdaarterivirus	African pouched rat arterivirus	KP026921	IV	Complete genome	1	Arteriviridae
Nidovirales	Arteriviridae	Simarterivirinae	Deltaarterivirus	simian hemorrhagic fever virus	AF180391	IV	Complete genome	1	Arteriviridae
Nidovirales	Arteriviridae	Simarterivirinae	Epsilonarterivirus	simian hemorrhagic encephalitis virus	KM677927	IV	Complete genome	1	Arteriviridae
Nidovirales	Arteriviridae	Simarterivirinae	Epsilonarterivirus	Free State vervet virus	KR862307	IV	Complete genome	1	Arteriviridae
Nidovirales	Arteriviridae	Simarterivirinae	Epsilonarterivirus	Zambian malbrouck virus 1	KT166441	IV	Coding-complete genome	1	Arteriviridae
Nidovirales	Arteriviridae	Simarterivirinae	Etaarterivirus	Kibale red colobus virus 2	KC787658	IV	Coding-complete genome	1	Arteriviridae
Nidovirales	Arteriviridae	Simarterivirinae	Iotaarterivirus	DeBrazza’s monkey arterivirus	KP126831	IV	Complete genome	1	Arteriviridae
Nidovirales	Arteriviridae	Simarterivirinae	Iotaarterivirus	Kibale red-tailed guenon virus 1	JX473849	IV	Coding-complete genome	1	Arteriviridae
Nidovirales	Arteriviridae	Simarterivirinae	Iotaarterivirus	Pebjah virus	KR139839	IV	Complete genome	1	Arteriviridae
Nidovirales	Arteriviridae	Simarterivirinae	Thetaarterivirus	Kafue kinda chacma baboon virus	KT447550	IV	Complete genome	1	Arteriviridae
Nidovirales	Arteriviridae	Simarterivirinae	Thetaarterivirus	Mikumi yellow baboon virus 1	KM110938	IV	Complete genome	1	Arteriviridae
Nidovirales	Arteriviridae	Simarterivirinae	Zetaarterivirus	Kibale red colobus virus 1	KC787630	IV	Coding-complete genome	1	Arteriviridae
Nidovirales	Arteriviridae	Variarterivirinae	Betaarterivirus	porcine reproductive and respiratory syndrome virus 2	U87392	IV	Complete genome	1	Arteriviridae
Nidovirales	Arteriviridae	Variarterivirinae	Betaarterivirus	RtMruf arterivirus	KP280006	IV	Complete genome	1	Arteriviridae
Nidovirales	Arteriviridae	Variarterivirinae	Betaarterivirus	RtClon arterivirus	KU302440	IV	Coding-complete genome	1	Arteriviridae
Nidovirales	Arteriviridae	Variarterivirinae	Betaarterivirus	RtEi arterivirus	KY369968	IV	Complete genome	1	Arteriviridae
